2023-10-01 13:29:48,639.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Today is 2023-10-01 at 01:29 PM
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Running on: nt Windows 10
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Python version:  3.11.3
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Python path: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker\.venv
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Working dir: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 14:04:18,886.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:37:40', '152.0') to Temp_Food1_Queue
2023-10-01 14:04:18,887.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:37:40', '145.6') to Temp_Food2_Queue
2023-10-01 14:04:20,889.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:37:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:20,890.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:37:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:20,890.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:37:45', '145.6') to Temp_Food2_Queue
2023-10-01 14:04:22,891.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:38:10', '260.0') to Smoker_Temp_Queue
2023-10-01 14:04:22,892.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:22,893.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:24,894.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:38:15', '260.0') to Smoker_Temp_Queue
2023-10-01 14:04:24,895.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:24,895.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:26,896.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:38:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:26,897.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:35', '152.3') to Temp_Food1_Queue
2023-10-01 14:04:26,898.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:28,919.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:38:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:28,920.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:40', '152.3') to Temp_Food1_Queue
2023-10-01 14:04:28,921.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:40', '145.8') to Temp_Food2_Queue
2023-10-01 14:04:30,922.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:38:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:30,923.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:30,923.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:38:45', '145.8') to Temp_Food2_Queue
2023-10-01 14:04:32,924.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:39:10', '260.1') to Smoker_Temp_Queue
2023-10-01 14:04:32,925.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:32,925.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:34,927.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:39:15', '260.1') to Smoker_Temp_Queue
2023-10-01 14:04:34,928.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:34,928.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:36,930.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:39:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:36,931.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:35', '152.6') to Temp_Food1_Queue
2023-10-01 14:04:36,931.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:38,933.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:39:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:38,934.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:40', '152.6') to Temp_Food1_Queue
2023-10-01 14:04:38,935.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:40', '146.0') to Temp_Food2_Queue
2023-10-01 14:04:40,936.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:39:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:40,938.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:40,938.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:39:45', '146.0') to Temp_Food2_Queue
2023-10-01 14:04:42,939.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:40:10', '260.5') to Smoker_Temp_Queue
2023-10-01 14:04:42,940.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:42,940.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:44,941.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:40:15', '260.5') to Smoker_Temp_Queue
2023-10-01 14:04:44,941.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:44,942.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:46,943.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:40:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:46,944.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:35', '152.8') to Temp_Food1_Queue
2023-10-01 14:04:46,945.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:48,946.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:40:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:48,947.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:40', '152.8') to Temp_Food1_Queue
2023-10-01 14:04:48,947.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:40', '146.2') to Temp_Food2_Queue
2023-10-01 14:04:50,948.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:40:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:50,949.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:50,949.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:40:45', '146.2') to Temp_Food2_Queue
2023-10-01 14:04:52,950.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:41:10', '260.4') to Smoker_Temp_Queue
2023-10-01 14:04:52,951.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:52,951.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:54,953.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:41:15', '260.4') to Smoker_Temp_Queue
2023-10-01 14:04:54,953.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:04:54,954.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:56,954.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:41:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:56,955.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:35', '153.0') to Temp_Food1_Queue
2023-10-01 14:04:56,955.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:04:58,956.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:41:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:04:58,957.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:40', '153.0') to Temp_Food1_Queue
2023-10-01 14:04:58,958.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:40', '146.4') to Temp_Food2_Queue
2023-10-01 14:05:00,959.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:41:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:00,960.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:00,961.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:41:45', '146.4') to Temp_Food2_Queue
2023-10-01 14:05:02,962.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:42:10', '262.2') to Smoker_Temp_Queue
2023-10-01 14:05:02,963.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:02,964.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:04,964.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:42:15', '262.2') to Smoker_Temp_Queue
2023-10-01 14:05:04,965.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:04,966.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:06,968.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:42:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:06,968.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:35', '153.3') to Temp_Food1_Queue
2023-10-01 14:05:06,969.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:08,971.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:42:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:08,971.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:40', '153.3') to Temp_Food1_Queue
2023-10-01 14:05:08,972.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:40', '146.6') to Temp_Food2_Queue
2023-10-01 14:05:10,973.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:42:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:10,974.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:10,974.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:42:45', '146.6') to Temp_Food2_Queue
2023-10-01 14:05:12,976.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:43:10', '263.4') to Smoker_Temp_Queue
2023-10-01 14:05:12,976.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:12,977.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:14,978.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:43:15', '263.4') to Smoker_Temp_Queue
2023-10-01 14:05:14,979.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:14,979.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:16,980.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:43:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:16,981.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:35', '153.6') to Temp_Food1_Queue
2023-10-01 14:05:16,981.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:18,983.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:43:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:18,983.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:40', '153.6') to Temp_Food1_Queue
2023-10-01 14:05:18,984.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:40', '146.8') to Temp_Food2_Queue
2023-10-01 14:05:20,985.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:43:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:20,986.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:20,987.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:43:45', '146.8') to Temp_Food2_Queue
2023-10-01 14:05:22,989.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:44:10', '260.8') to Smoker_Temp_Queue
2023-10-01 14:05:22,990.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:22,990.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:24,991.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:44:15', '260.8') to Smoker_Temp_Queue
2023-10-01 14:05:24,992.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:24,992.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:26,993.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:44:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:26,994.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:35', '153.9') to Temp_Food1_Queue
2023-10-01 14:05:26,995.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:28,996.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:44:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:28,997.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:40', '153.9') to Temp_Food1_Queue
2023-10-01 14:05:28,997.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:40', '147.0') to Temp_Food2_Queue
2023-10-01 14:05:30,999.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:44:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:30,999.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:31,000.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:44:45', '147.0') to Temp_Food2_Queue
2023-10-01 14:05:33,001.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:45:10', '256.3') to Smoker_Temp_Queue
2023-10-01 14:05:33,002.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:33,003.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:35,003.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:45:15', '256.3') to Smoker_Temp_Queue
2023-10-01 14:05:35,004.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:35,005.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:37,005.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:45:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:37,006.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:35', '154.1') to Temp_Food1_Queue
2023-10-01 14:05:37,006.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:39,007.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:45:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:39,008.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:40', '154.1') to Temp_Food1_Queue
2023-10-01 14:05:39,009.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:40', '147.2') to Temp_Food2_Queue
2023-10-01 14:05:41,010.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:45:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:41,011.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:41,011.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:45:45', '147.2') to Temp_Food2_Queue
2023-10-01 14:05:43,012.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:46:10', '250.6') to Smoker_Temp_Queue
2023-10-01 14:05:43,012.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:43,013.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:45,015.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:46:15', '250.6') to Smoker_Temp_Queue
2023-10-01 14:05:45,016.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:45,016.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:47,017.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:46:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:47,018.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:35', '154.4') to Temp_Food1_Queue
2023-10-01 14:05:47,018.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:49,019.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:46:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:49,019.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:40', '154.4') to Temp_Food1_Queue
2023-10-01 14:05:49,019.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:40', '147.4') to Temp_Food2_Queue
2023-10-01 14:05:51,021.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:46:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:51,022.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:51,023.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:46:45', '147.4') to Temp_Food2_Queue
2023-10-01 14:05:53,024.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:47:10', '247.6') to Smoker_Temp_Queue
2023-10-01 14:05:53,025.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:53,025.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:55,027.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:47:15', '247.6') to Smoker_Temp_Queue
2023-10-01 14:05:55,028.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:05:55,028.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:57,029.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:47:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:57,030.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:35', '154.6') to Temp_Food1_Queue
2023-10-01 14:05:57,031.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:05:59,032.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:47:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:05:59,033.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:40', '154.6') to Temp_Food1_Queue
2023-10-01 14:05:59,034.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:40', '147.5') to Temp_Food2_Queue
2023-10-01 14:06:01,035.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:47:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:01,036.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:01,037.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:47:45', '147.5') to Temp_Food2_Queue
2023-10-01 14:06:03,038.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:48:10', '245.9') to Smoker_Temp_Queue
2023-10-01 14:06:03,039.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:03,040.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:05,041.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:48:15', '245.9') to Smoker_Temp_Queue
2023-10-01 14:06:05,042.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:05,043.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:07,044.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:48:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:07,045.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:35', '154.9') to Temp_Food1_Queue
2023-10-01 14:06:07,045.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:09,046.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:48:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:09,047.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:40', '154.9') to Temp_Food1_Queue
2023-10-01 14:06:09,047.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:40', '147.7') to Temp_Food2_Queue
2023-10-01 14:06:11,048.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:48:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:11,049.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:11,049.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:48:45', '147.7') to Temp_Food2_Queue
2023-10-01 14:06:13,051.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:49:10', '244.4') to Smoker_Temp_Queue
2023-10-01 14:06:13,051.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:13,052.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:15,054.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:49:15', '244.4') to Smoker_Temp_Queue
2023-10-01 14:06:15,055.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:15,055.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:17,057.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:49:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:17,058.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:35', '155.1') to Temp_Food1_Queue
2023-10-01 14:06:17,058.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:19,059.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:49:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:19,060.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:40', '155.1') to Temp_Food1_Queue
2023-10-01 14:06:19,061.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:40', '147.9') to Temp_Food2_Queue
2023-10-01 14:06:21,062.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:49:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 14:06:21,063.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:21,063.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:49:45', '147.9') to Temp_Food2_Queue
2023-10-01 14:06:23,065.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:50:10', '242.9') to Smoker_Temp_Queue
2023-10-01 14:06:23,065.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:50:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:23,066.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:50:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 14:06:25,067.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 16:50:15', '242.9') to Smoker_Temp_Queue
2023-10-01 14:06:25,068.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:50:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 14:06:25,068.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 16:50:15', 'No Temperature') to Temp_Food2_Queue
